"code","description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","lun","mar","mer","jeu","ven","sam","dim","daily","special_days","restrict_typ"
"R-RI","\P RESERVE S3R 09h-19h LUN A SAM",,,,9,19,10,1,1,1,1,1,1,,,,"permit"
"R-RG","\P RESERVE S3R 16h-20h",,,,16,20,4,,,,,,,,1,,"permit"
"OUT-SDA-05","\P 9h - 17h LUNDI MARDI MERCREDI",,,,9,17,8,1,1,1,,,,,,,
"OUT-SDN-07","\P 8h - 10h MERCREDI 1ER AVRIL - 30 NOV",04-01,11-30,,8,10,2,,,1,,,,,,,
"OUT-ADN-24","\A 8h - 9h MAR et JEU 1er AVRIL - 30 NOV",04-01,11-30,,8,9,1,,1,,1,,,,,,
"OUT-SDN-11","\P 8h - 10h JEUDI 1ER AVRIL - 30 NOV",04-01,11-30,,8,10,2,,,,1,,,,,,
"OUT-SDN-20","\P 12h - 16h VENDREDI 1ER AVRIL - 30 NOV",04-01,11-30,,12,16,4,,,,,1,,,,,
"OUT-SDS-02","\P 30 NOV - 1ER AVRIL",11-30,04-01,,0,24,24,,,,,,,,1,,
"OUT-SDN-17","\P 8h - 12h VENDREDI 1ER AVRIL - 30 NOV",04-01,11-30,,8,12,4,,,,,1,,,,,
"OUT-SDX-05","\P EXCEPTE VISITEURS POSTE DE POLICE DE QUARTIER N024",,,,0,24,24,,,,,,,,1,,"visitor_police"
"OUT-ADN-19","\A 7h - 8h LUN et  MER 1er AVRIL - 30 NOV",04-01,11-30,,7,8,1,1,,1,,,,,,,
"OUT-SD-42","\P RESERVE CORPS DIPLOMATIQUE \P 8h - 12h JEUDI 1ER AVRIL - 30 NOV",,,,8,12,4,,,,,,,,1,,"diplomat"
"OUT-SD-42","\P RESERVE CORPS DIPLOMATIQUE \P 8h - 12h JEUDI 1ER AVRIL - 30 NOV",04-01,11-30,,8,12,4,,,,1,,,,,,
"AE-JC","\A 08h-17h JOURS D'ECOLE",,,,8,17,9,,,,,,,,,"school",
"R-SI","\P RESERVE SERVICE D'INCENDIE",,,,0,24,24,,,,,,,,1,,"firefighters"
"PD-JA","P 60 min 9h30-18h00",,,60,"9.5",18,"8.5",,,,,,,,1,,
"RD-JG","\P RESERVE HANDICAPE 16h-24h LUN A VEN",,,,16,24,8,1,1,1,1,1,,,,,"handicap"
"PS-JC","P 60 min 07h-19h LUN. AU SAM.",,,60,7,19,12,1,1,1,1,1,1,,,,
"PS-JV","P 60 min 10h30-14h30 LUN A SAM",,,60,"10.5","14.5",4,1,1,1,1,1,1,,,,
"AV-JG","\A 08h-16h LUN A VEN",,,,8,16,8,1,1,1,1,1,,,,,
"AV-PN","\A 15h-19h LUN. AU VEN.",,,,15,19,4,1,1,1,1,1,,,,,
"AV-AL","\A 05h-09h LUN A VEN",,,,5,9,4,1,1,1,1,1,,,,,
"PS-JB","P 60 min 10h30-15h30 LUN. AU SAM.",,,60,"10.5","15.5",5,1,1,1,1,1,1,,,,
"R-QX","\P RESERVE S3R 18h30-21h LUN A VEN",,,,"18.5",21,"2.5",1,1,1,1,1,,,,,"permit"
"PV-DC","P 15 min 15h30-18h LUN. AU VEN.",,,15,"15.5",18,"2.5",1,1,1,1,1,,,,,
"R-SV","\P EXCEPTE S3R 15h-21h LUN A SAM",,,,15,21,6,1,1,1,1,1,1,,,,"permit"
"PV-JC","P 15 min 09h-18h LUN. AU VEN.",,,15,9,18,9,1,1,1,1,1,,,,,
"PS-JA","P 60 min 09h-19h LUN. AU SAM.",,,60,9,19,10,1,1,1,1,1,1,,,,
"PS-DG","P 60 min 09h30-15h LUN. AU SAM.",,,60,"9.5",15,"5.5",1,1,1,1,1,1,,,,
"EU-TG","\P 10h-22h CLIGNOTANT 22h-10h FIXE",,,,10,22,12,,,,,,,,1,,
"EU-TG","\P 10h-22h CLIGNOTANT 22h-10h FIXE",,,,22,,12,,,,,,,,1,,
"R-RB-2S","\P RESERVE S3R 17h30-23h     (2 SECTEURS)",,,,"17.5",23,"5.5",,,,,,,,1,,"permit"
"R-PP","\P RESERVE S3R 09h30-21h",,,,"9.5",21,"11.5",,,,,,,,1,,"permit"
"R-SP","\P RESERVE S3R 09h30-18h LUN A VEN",,,,"9.5",18,"8.5",1,1,1,1,1,,,,,"permit"
"R-PK-2S","\P RESERVE S3R 15h-23h          (2 SECTEURS)",,,,15,23,8,,,,,,,,1,,"permit"
"R-QV","\P RESERVE S3R 08h-21h",,,,8,21,13,,,,,,,,1,,"permit"
"PV-DE","P 15 min 08h-15h30 LUN. AU VEN.",,,15,8,"15.5","7.5",1,1,1,1,1,,,,,
"PV-OG","P 60 min 09h30-15h30 LUN. AU VEN.",,,60,"9.5","15.5",6,1,1,1,1,1,,,,,
"R-BQ","\P RESERVE BIBLIOBUS 14h-18h30 MARDI",,,,14,"18.5","4.5",,1,,,,,,,,"bibliobus"
"R-SC","\P RESERVE S3R 16h-21h LUN A SAM",,,,16,21,5,1,1,1,1,1,1,,,,"permit"
"AD-CD","\A EN TOUT TEMPS DU COTE DROIT",,,,0,24,24,,,,,,,,1,,
"PD-TH","P PETITES VOITURES SEULEMENT 17h-9h",,,,17,,16,,,,,,,,1,,"small_car"
"RD-JC","\P RESERVE HANDICAPES DE 08h00 A 18h00",,,,8,18,10,,,,,,,,1,,"handicap"
"PD-RC","P VELO",,,,0,24,24,,,,,,,,1,,"bike"
"R-VM","\P RESERVE VEHICULES MILITAIRES",,,,0,24,24,,,,,,,,1,,"military"
"R-SY","\P EXCEPTE S3R 08h-17h LUN A VEN",,,,8,17,9,1,1,1,1,1,,,,,"permit"
"R-AQ","\P RESERVE AUTOBUS TOURISTIQUES 07h-09h 01-05 AU 01-10",05-01,10-01,,7,9,2,,,,,,,,1,,"tourist_bus"
"AE-QA","\A 08h-9h30 ET 15h-16h JOURS D`ECOLE",,,,8,"9.5","1.5",,,,,,,,,"school",
"AE-QA","\A 08h-9h30 ET 15h-16h JOURS D`ECOLE",,,,15,16,1,,,,,,,,,"school",
"PV-QD","P 15 MIN 07h30-09h30 ET 15h30-18h LUN A VEN",,,15,"7.5","9.5",2,1,1,1,1,1,,,,,
"PV-QD","P 15 MIN 07h30-09h30 ET 15h30-18h LUN A VEN",,,15,"15.5",18,"2.5",1,1,1,1,1,,,,,
"AV-RF","\A 08h-09h30  15h-18h30 LUN. AU VEN.",,,,8,"9.5","1.5",1,1,1,1,1,,,,,
"AV-RF","\A 08h-09h30  15h-18h30 LUN. AU VEN.",,,,15,"18.5","3.5",1,1,1,1,1,,,,,
"PV-JD","P 60 min 10h-15h LUN. AU VEN.",,,60,10,15,5,1,1,1,1,1,,,,,
"PV-DI","P 15 min 08h-18h LUN A VEN",,,15,8,18,10,1,1,1,1,1,,,,,
"R-SA-2S","\P EXCEPTE S3R 17h-21h LUNDI A SAMEDI (2 SECTEURS)",,,,17,21,4,1,1,1,1,1,1,,,,"permit"
"PV-DN","P 15 MIN 07h-16h LUN A VEN",,,15,7,16,9,1,1,1,1,1,,,,,
"R-PM","\P RESERVE S3R 09h-17h LUN. ET JEU.",,,,9,17,8,1,,,1,,,,,,"permit"
"AV-DF","\A 06h30-09h30  16h-18h LUNDI AU VENDREDI",,,,"6.5","9.5",3,1,1,1,1,1,,,,,
"AV-DF","\A 06h30-09h30  16h-18h LUNDI AU VENDREDI",,,,16,18,2,1,1,1,1,1,,,,,
"R-AM","\P RESERVE AUTOBUS TOURISTIQUES 15 min.",,,15,0,24,24,,,,,,,,1,,"tourist_bus"
"AV-QY","\A 08h-09h30  15h-19h LUN. AU VEN.",,,,8,"9.5","1.5",1,1,1,1,1,,,,,
"AV-QY","\A 08h-09h30  15h-19h LUN. AU VEN.",,,,15,19,4,1,1,1,1,1,,,,,
"PS-DA","P 15 min 09h-18h LUN A SAM",,,15,9,18,9,1,1,1,1,1,1,,,,
"R-ST","\P RESERVE S3R 12h-20h LUN A SAM",,,,12,20,8,1,1,1,1,1,1,,,,"permit"
"R-PS","\P RESERVE S3R 09h30-20h LUNDI AU VENDREDI",,,,"9.5",20,"10.5",1,1,1,1,1,,,,,"permit"
"RV-JA","\P RESERVE HANDICAPES 09h30-17h LUN. AU VEN.",,,,"9.5",17,"7.5",1,1,1,1,1,,,,,"handicap"
"PS-JH","P 02h 09h30-16h LUN. AU SAM.",,,120,"9.5",16,"6.5",1,1,1,1,1,1,,,,
"R-AZ","P RESERVE AUTOBUS TOURISTIQUE - AIRE D'ATTENTE 60 min de 8h-18h ET 2H de 18h-24h",,,60,8,18,10,,,,,,,,1,,"tourist_bus"
"R-AZ","P RESERVE AUTOBUS TOURISTIQUE - AIRE D'ATTENTE 60 min de 8h-18h ET 2H de 18h-24h",,,60,18,24,6,,,,,,,,1,,"tourist_bus"
"AV-JF","\A 08h-23h LUN. AU VEN.",,,,8,23,15,1,1,1,1,1,,,,,
"AV-QA","\A 06h-09h  15h-18h30 LUN. AU VEN.",,,,6,9,3,1,1,1,1,1,,,,,
"AV-QA","\A 06h-09h  15h-18h30 LUN. AU VEN.",,,,15,"18.5","3.5",1,1,1,1,1,,,,,
"AV-QU","\A 07h-09h  16h-18h30 LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,
"AV-QU","\A 07h-09h  16h-18h30 LUN. AU VEN.",,,,16,"18.5","2.5",1,1,1,1,1,,,,,
"RV-JD","\P RESERVE HANDICAPES 09h30-20h, LUN. A VEN.",,,,"9.5",20,"10.5",1,1,1,1,1,,,,,"handicap"
"R-RV","\P RESERVE S3R 09h30-23h LUN A VEN",,,,"9.5",23,"13.5",1,1,1,1,1,,,,,"permit"
"R-AW","\P EXCEPTE DEBARCADERE AUTOBUS TOURISTIQUE",,,3,0,24,24,,,,,,,,1,,"tourist_bus"
"R-VE","\P RESERVE VISITEURS ET EMPLOYES DE LA VILLE",,,,0,24,24,,,,,,,,1,,"visitor_city,employees_city"
"R-TV","\P RESERVE DEBARCADERE AUTOBUS TOURS DE VILLE",,,3,0,24,24,,,,,,,,1,,"tourist_bus"
"PS-AB","P 60 min 09h30-23h",,,60,"9.5",23,"13.5",,,,,,,,1,,
"OUT-SDS-03","\P   8h - 24h  30 nov - 1er avril",11-30,04-01,,8,24,16,,,,,,,,1,,
"PD-JH","P 15 min 09h-21h",,,15,9,21,12,,,,,,,,1,,
"R-TB","\P RESERVE TAXIS 18h-07h",,,,18,,13,,,,,,,,1,,"taxi"
"PV-JZ","P 02h 10h-17h LUN A VEN",,,120,10,17,7,1,1,1,1,1,,,,,
"PV-JA","P 60 min 09h-15h LUN. AU VEN.",,,60,9,15,6,1,1,1,1,1,,,,,
"PS-JZ","P 60 min 08h30-18h",,,60,"8.5",18,"9.5",,,,,,,,1,,
"AV-RO","\A 05h-09h30  14h-18h30 LUN. A VEN",,,,5,"9.5","4.5",1,1,1,1,1,,,,,
"AV-RO","\A 05h-09h30  14h-18h30 LUN. A VEN",,,,14,"18.5","4.5",1,1,1,1,1,,,,,
"PV-JH","P 60 min 10h30-15h30 LUN. AU VEN.",,,60,"10.5","15.5",5,1,1,1,1,1,,,,,
"RD-JA","\P RESERVE HANDICAPES DE 08h00 A 18h00, LUNDI AU SAMEDI",,,,8,18,10,1,1,1,1,1,1,,,,"handicap"
"OUT-D-11","SORTIE DE GARAGE",,,,0,24,24,,,,,,,,1,,"garage"
"R-SS","\P RESERVE S3R 07h-23h",,,,7,23,16,,,,,,,,1,,"permit"
"R-RA-2S","\P RESERVE S3R 09h30-23h     (2 SECTEURS)",,,,"9.5",23,"13.5",,,,,,,,1,,"permit"
"PD-JK","P 03h 08h-17h",,,180,8,17,9,,,,,,,,1,,
"R-DG","\P RESERVE GARDERIE 15 MIN.",,,15,0,24,24,,,,,,,,1,,"nursery"
"OUT-SC-21","\P 9h - 11h MERCREDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 15 min. 7h30 - 18h LUN. AU VEN.",,,15,"7.5",18,"10.5",1,1,1,1,1,,,,,"dropoff"
"OUT-SC-21","\P 9h - 11h MERCREDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 15 min. 7h30 - 18h LUN. AU VEN.",04-01,11-30,,9,11,2,,,1,,,,,,,
"R-AT","\P RESERVE AUTOBUS TOURISTIQUES",,,,0,24,24,,,,,,,,1,,"tourist_bus"
"RD-JN","\P RESERVE HANDICAPES 09h30-21h",,,,"9.5",21,"11.5",,,,,,,,1,,"handicap"
"R-WJ","\P EXCEPTE S3R 15h-23h LUN A SAM",,,,15,23,8,1,1,1,1,1,1,,,,"permit"
"PS-OG","P 60 min 09h30-15h30 LUN. AU SAM.",,,60,"9.5","15.5",6,1,1,1,1,1,1,,,,
"OUT-ADN-08","\A 6h -8h MERCREDI 1er AVRIL - 30 NOV",04-01,11-30,,6,8,2,,,1,,,,,,,
"OUT-SDE-02","\P 7h30 - 16h LUN À VEN EXCEPTE AUTOBUS SCOLAIRE ",,,,"7.5",16,"8.5",1,1,1,1,1,,,,,"schoolbus"
"OUT-SDE-10-1","\P 8h - 10h et 14h - 17h30 lun Ã  ven excepté autobus scolaire",,,,8,10,2,1,1,1,1,1,,,,,"schoolbus"
"OUT-SDE-10-1","\P 8h - 10h et 14h - 17h30 lun Ã  ven excepté autobus scolaire",,,,14,"17.5","3.5",1,1,1,1,1,,,,,"schoolbus"
"R-VL","\P RESERVE BICYCLETTE",,,,0,24,24,,,,,,,,1,,"bike"
"PV-DH","P 15 min 09h-19h LUN A VEN",,,15,9,19,10,1,1,1,1,1,,,,,
"OUT-SDE-07","\P 8h - 18h LUN À VEN EXCEPTE AUTOBUS SCOLAIRE ",,,,8,18,10,1,1,1,1,1,,,,,"schoolbus"
"OUT-SRV-12","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 8h - 22h JEUDI AU DIMANCHE",,,,8,22,14,,,,1,1,1,1,,,"permit"
"OUT-ADN-11","\A 6h -8h JEUDI 1er AVRIL - 30 NOV",04-01,11-30,,6,8,2,,,,1,,,,,,
"R-SU","\P EXCEPTE S3R 6h-18h LUNDI A VENDREDI",,,,6,18,12,1,1,1,1,1,,,,,"permit"
"OUT-SPM-08","P 15 MIN 7h30 - 18h LUN À VEN",,,15,"7.5",18,"10.5",1,1,1,1,1,,,,,
"OUT-SPN-02","P 30 MIN 7h - 18h LUN À VEN",,,30,7,18,11,1,1,1,1,1,,,,,
"OUT-SDN-05-1","\P 10h - 12h MARDI 1er AVRIL - 30 NOV",04-01,11-30,,10,12,2,,1,,,,,,,,
"AV-QR","\A 06h30-09h30  15h30-17h30 LUN. AU VEN.",,,,"6.5","9.5",3,1,1,1,1,1,,,,,
"AV-QR","\A 06h30-09h30  15h30-17h30 LUN. AU VEN.",,,,"15.5","17.5",2,1,1,1,1,1,,,,,
"AV-JD","\A 08h-19h LUN. AU VEN.",,,,8,19,11,1,1,1,1,1,,,,,
"AV-RL","\A 07h-09h30  14h30-18h30 LUN A VEN",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
"AV-RL","\A 07h-09h30  14h30-18h30 LUN A VEN",,,,"14.5","18.5",4,1,1,1,1,1,,,,,
"PV-DR","P 15 min 7h-10h30 LUN A VEN",,,15,7,"10.5","3.5",1,1,1,1,1,,,,,
"R-PM-2S","\P EXCEPTE S3R 09h-17h LUN ET JEU  (2 SECTEURS)",,,,9,17,8,1,,,1,,,,,,"permit"
"OUT-SDP-03","\P 8h - 9h et 16h - 17h LUN À VEN",,,,8,9,1,1,1,1,1,1,,,,,
"OUT-SDP-03","\P 8h - 9h et 16h - 17h LUN À VEN",,,,16,17,1,1,1,1,1,1,,,,,
"OUT-ADP-05","\A 8h - 9h et 16h - 17h LUN À VEN",,,,8,9,1,1,1,1,1,1,,,,,
"OUT-ADP-05","\A 8h - 9h et 16h - 17h LUN À VEN",,,,16,17,1,1,1,1,1,1,,,,,
"PD-OD","P 02h 08h-18h",,,120,8,18,10,,,,,,,,1,,
"OUT-SDX-10","\P EXCEPTE 8h - 12h LUNDI 1er AVRIL - 30 NOV",04-01,11-30,,12,,164,1,,,,,,,,,
"OUT-SDN-01","\P 8h - 10h LUNDI 1er AVRIL - 30 NOV",04-01,11-30,,8,10,2,1,,,,,,,,,
"OUT-ADN-25","\A 6h30 - 9h MAR et VEN 1er AVRIL - 30 NOV",04-01,11-30,,"6.5",9,"2.5",,1,,,1,,,,,
"OUT-SDX-09","\P EXCEPTE 8h - 12h JEUDI 1er AVRIL - 30 NOV ",04-01,11-30,,12,,164,,,,1,,,,,,
"R-WC","\P EXCEPTE S3R 16h-22h",,,,16,22,6,,,,,,,,1,,"permit"
"LAC-28","P RÉSERVÉ LUN AU VEN 18 @ 8H ET SAM-DIM DÉTENTEURS DE PERMIS #11",,,,18,,14,1,1,1,1,1,,,,,"permit"
"LAC-28","P RÉSERVÉ LUN AU VEN 18 @ 8H ET SAM-DIM DÉTENTEURS DE PERMIS #11",,,,0,24,24,,,,,,1,1,,,"permit"
"LAC-3","\ARRÊT INTERDIT (FLÃˆCHE)",,,,0,24,24,,,,,,,,1,,
"LAC-39","\P 9H @ 17H LUN AU VEN",,,,9,17,8,1,1,1,1,1,,,,,
"LAC-37","\P DÉBARCADÃˆRE LUNDI AU VENDREDI 7H @ 17H",,,3,7,17,10,1,1,1,1,1,,,,,"dropoff"
"LAC-24","DÉBARCADÃˆRE",,,3,0,24,24,,,,,,,,1,,"dropoff"
"LAC-30","P 2H - 9H @ 16H EXCEPTÉ MARDI",,,120,9,16,7,1,,1,1,1,1,1,,,
"LAC-22","P 30 MIN - POSTE DE POLICE",,,30,0,24,24,,,,,,,,1,,"police"
"LAC-49","\P 7H @ 17H LUN AU VEN",,,,7,17,10,1,1,1,1,1,,,,,
"PS-DC","P 15 min 08h30-19h LUN AU SAM",,,15,"8.5",19,"10.5",1,1,1,1,1,1,,,,
"R-RL-2S","\P RESERVE S3R 16h-23h     (2 SECTEURS)",,,,16,23,7,,,,,,,,1,,"permit"
"OUT-SDA-06","\P 9h - 17h JEUDI VENDREDI",,,,9,17,8,,,,1,1,,,,,
"OUT-SPH-10","P 2h 19h A 22h MER, 8h À 22h JEU. 8h A 22h VEN, 8h A 22h SAM et 8h A 19h DIM",,,120,19,22,3,,,1,,,,,,,
"OUT-SPH-10","P 2h 19h A 22h MER, 8h À 22h JEU. 8h A 22h VEN, 8h A 22h SAM et 8h A 19h DIM",,,120,8,22,14,,,,1,1,1,,,,
"OUT-SPH-10","P 2h 19h A 22h MER, 8h À 22h JEU. 8h A 22h VEN, 8h A 22h SAM et 8h A 19h DIM",,,120,8,19,11,,,,,,,1,,,
"OUT-SC-16","\P 8h - 12h VENDREDI 1ER AVRIL - 30 NOV | P MAX 2h 8h - 22h LUN. AU VEN.",,,120,8,22,14,1,1,1,1,1,,,,,
"OUT-SC-16","\P 8h - 12h VENDREDI 1ER AVRIL - 30 NOV | P MAX 2h 8h - 22h LUN. AU VEN.",04-01,11-30,,8,12,4,,,,,1,,,,,
"R-WY","\P EXCEPTE S3R 18h30-21h",,,,"18.5",21,"2.5",,,,,,,,1,,"permit"
"AR-AA","\A RESERVE AUTOBUS 07h-09h30 LUN. AU VEN.",,,,7,"9.5","2.5",1,1,1,1,1,,,,,"bus"
"R-XG","\P EXCEPTE S3R 16h-3h ( 1 AVRIL AU 30 SEPT )",04-01,09-30,,16,27,11,,,,,,,,1,,"permit"
"PV-JW","P 02h 8h-17h LUN A VEN",,,120,8,18,10,1,1,1,1,1,,,,,
"R-WT","\P S3R 08h30-11h LUN A VEN",,,,"8.5",11,"2.5",1,1,1,1,1,,,,,"permit"
"R-QR","\P RESERVE S3R 17h-23h LUN A VEN",,,,17,23,6,1,1,1,1,1,,,,,"permit"
"R-TF","\P RESERVE TAXIS 08h-18h",,,,8,18,10,,,,,,,,1,,"taxi"
"PV-JV","P 02h 09h30-17h30 LUN. AU VEN.",,,120,"9.5","17.5",8,1,1,1,1,1,,,,,
"R-WX","\P EXCEPTE S3R 18h30-21h LUN A VEN,  09h-21h SAM et DIM",,,,"18.5",21,"2.5",1,1,1,1,1,,,,,"permit"
"R-WX","\P EXCEPTE S3R 18h30-21h LUN A VEN,  09h-21h SAM et DIM",,,,9,21,12,,,,,,1,1,,,"permit"
"R-QF","\P RESERVE S3R 18h30-23h LUN A VEN",,,,"18.5",23,"4.5",1,1,1,1,1,,,,,"permit"
"AV-QJ","\A 06h-09h  15h30-18h LUN. AU VEN.",,,,6,9,3,1,1,1,1,1,,,,,
"AV-QJ","\A 06h-09h  15h30-18h LUN. AU VEN.",,,,"15.5",18,"2.5",1,1,1,1,1,,,,,
"R-TW","\P RESERVE AUTOBUS TOURS DE VILLE",,,,0,24,24,,,,,,,,1,,"tourist_bus"
"R-AS","\P RESERVE AUTOBUS 8h00 A 21h00",,,,8,21,13,,,,,,,,1,,"bus"
"R-CM","\P EXCEPTE CONSEILLERS MUNICIPAUX",,,,0,24,24,,,,,,,,1,,"municipal"
"R-FC","\P RESERVE FOURGON CELLULAIRE SPCUM",,,,0,24,24,,,,,,,,1,,"police"
"PD-PC","P 60 min 13h-16h",,,60,13,16,3,,,,,,,,1,,
"PS-JM","P 02h 09h30-15h LUN A SAM",,,120,"9.5",15,"5.5",1,1,1,1,1,1,,,,
"PT-JD","P 2h 09h-17h LUN ET MER ET JEU",,,120,9,17,8,1,,1,1,,,,,,
"AD-TB","\A 08h-21h30",,,,8,"21.5","13.5",,,,,,,,1,,
"PD-JF","P 02h 08h-19h",,,120,8,19,11,,,,,,,,1,,
"R-WH","\P EXCEPTE S3R 18h-21h LUN A SAM",,,,18,21,3,1,1,1,1,1,1,,,,"permit"
"OUT-SDP-04","\P   9h - 22h",,,,9,22,13,,,,,,,,1,,
"R-WK","\P EXCEPTE S3R 18 h 30 A 21 h LUN A SAM",,,,"18.5",21,"2.5",1,1,1,1,1,1,,,,"permit"
"PS-JJ","P 02h 08h-15h30 LUN. AU SAM.",,,120,8,"15.5","7.5",1,1,1,1,1,1,,,,
"OUT-SPM-04","P 15 MIN 7h30 - 9h et 16h - 18h LUN À VEN",,,15,"7.5",9,"1.5",1,1,1,1,1,,,,,
"OUT-SPM-04","P 15 MIN 7h30 - 9h et 16h - 18h LUN À VEN",,,15,16,18,2,1,1,1,1,1,,,,,
"PD-PA","P 60 min 12h-19h",,,60,12,19,7,,,,,,,,1,,
"OUT-ADN-04","\A 10h -12h LUNDI 1er AVRIL - 30 NOV",04-01,11-30,,10,12,2,1,,,,,,,,,
"RV-JF","\P RESERVE HANDICAPES 08h-15h30, LUN. A VEN.",,,,8,"15.5","7.5",1,1,1,1,1,,,,,"handicap"
"R-RH","\P RESERVE S3R 16h-19h LUN A SAM",,,,16,19,3,1,1,1,1,1,1,,,,"permit"
"R-RJ","\P RESERVE S3R 09h30-20h LUN A SAM",,,,"9.5",20,"10.5",1,1,1,1,1,1,,,,"permit"
"AV-JE","\A 07h30-16h LUN. AU VEN.",,,,"7.5",16,"8.5",1,1,1,1,1,,,,,
"OUT-SPM-05-1","p 15 min 7h30 - 9h30 et 15h - 18h30 lun Ã  ven",,,15,"7.5","9.5",2,1,1,1,1,1,,,,,
"OUT-SPM-05-1","p 15 min 7h30 - 9h30 et 15h - 18h30 lun Ã  ven",,,15,15,"18.5","3.5",1,1,1,1,1,,,,,
"OUT-ADN-20","\A 8h - 9h LUN et MER 1er AVRIL - 30 NOV",04-01,11-30,,8,9,1,1,,1,,,,,,,
"RD-JK","\P RESERVE HANDICAPES 12h - 19h",,,,12,19,7,,,,,,,,1,,"handicap"
"OUT-ADN-01","\A 7h - 7h30 LUNDI 1er AVRIL - 30 NOV",04-01,11-30,,7,"7.5","0.5",1,,,,,,,,,
"OUT-ADN-07","\A 10h -12h MARDI 1er AVRIL - 30 NOV",04-01,11-30,,10,12,2,,1,,,,,,,,
"OUT-ADN-18","\A 14h - 16h VENDREDI 1er AVRIL - 30 NOV",04-01,11-30,,14,16,2,,,,,1,,,,,
"OUT-SC-09","\A 7h - 8h MARDI JEUDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 30 min. 8h30-17h LUN. AU VEN.",,,30,"8.5",17,"8.5",1,1,1,1,1,,,,,"dropoff"
"OUT-SC-09","\A 7h - 8h MARDI JEUDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 30 min. 8h30-17h LUN. AU VEN.",04-01,11-30,,7,8,1,,1,,1,,,,,,
"OUT-SDN-17-1","\P 9h - 12h VENDREDI 1er AVRIL - 30 NOV",04-01,11-30,,9,12,3,,,,,1,,,,,
"R-BT","\P RESERVE BIBLIOBUS 14h-16h LUNDI",,,,14,16,2,1,,,,,,,,,"bibliobus"
"PV-QI","P 15 MIN 07h30-09h ET 16h-18h 30 LUN A VEN GARDERIE SEULEMENT",,,15,"7.5",9,"1.5",1,1,1,1,1,,,,,"nursery"
"PV-QI","P 15 MIN 07h30-09h ET 16h-18h 30 LUN A VEN GARDERIE SEULEMENT",,,15,16,18,2,1,1,1,1,1,,,,,"nursery"
"R-WE","\P EXCEPTE S3R 18h-21h LUN A VEN  ET  17h-21h SAM ET DIM",,,,18,21,3,1,1,1,1,1,,,,,"permit"
"R-WE","\P EXCEPTE S3R 18h-21h LUN A VEN  ET  17h-21h SAM ET DIM",,,,17,21,4,,,,,,1,1,,,"permit"
"PV-DL","P DEBARCADERE 07h-18h LUN A VEN",,,3,7,18,11,1,1,1,1,1,,,,,"dropoff"
"PV-AA","P 60 min 09h-12h LUN A VEN",,,60,9,12,3,1,1,1,1,1,,,,,
"OUT-SRV-05","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h -22h LUN. AU VEN",,,,0,24,24,,,,,,,,1,,"permit"
"OUT-SRV-05","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX | P NON DETENTEURS DE PERMIS MAX 2h 8h -22h LUN. AU VEN",,,120,8,22,14,1,1,1,1,1,,,,,
"OUT-ADN-16","\A 8h - 10h VENDREDI 1er AVRIL - 30 NOV",04-01,11-30,,8,10,2,,,,,1,,,,,
"LAC-23","P 10 MIN - 7H @ 8H - 15H @ 16H LUN AU VEN",,,10,7,8,1,1,1,1,1,1,,,,,
"LAC-23","P 10 MIN - 7H @ 8H - 15H @ 16H LUN AU VEN",,,10,15,16,1,1,1,1,1,1,,,,,
"LAC-52","\P (STATIONNEMENT INTERDIT)",,,,0,24,24,,,,,,,,1,,
"LAC-5","\P RÉSERVÉ FAMILLE NOMBREUSE",,,,0,24,24,,,,,,,,1,,"big_family"
"LAC-35","\P 9H @ 16H MARDI",,,,9,16,7,,1,,,,,,,,
"RV-JC","\P RESERVE HANDICAPES 08h-20h, LUN. AU VEN.",,,,8,20,12,1,1,1,1,1,,,,,"handicap"
"R-BV","\P 14h-18h30 VENDREDI EXCEPTE BIBLIOBUS",,,,14,"18.5","4.5",,,,,1,,,,,"bibliobus"
"R-WO","\P EXCEPTE S3R 17h-23h LUN A SAM",,,,17,23,6,1,1,1,1,1,1,,,,"permit"
"PV-PA","P 60 min 11h30-19h LUN. AU VEN.",,,60,"11.5",19,"7.5",1,1,1,1,1,,,,,
"AD-TF","\A 08h-20h",,,,8,20,12,,,,,,,,1,,
"AE-JH","\A 07h30-18h JOURS D'ECOLE",,,,"7.5",18,"10.5",,,,,,,,,"school",
"PB-JB","P 15 min. 09h-15h MAR. MER.",,,15,9,15,6,,1,1,,,,,,,
"R-SA","\P RESERVE S3R 17h-21h LUN A SAM",,,,17,21,4,1,1,1,1,1,1,,,,"permit"
"OUT-SC-15","\P 8h - 12h VENDREDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 15 min.",,,15,,,0,,,,,,,,1,,"dropoff"
