code,description,season_start,season_end,time_max_parking,time_start,time_end,time_duration,lun,mar,mer,jeu,ven,sam,dim,daily,special_days,metered,restrict_typ,permit_no
SP-160EBA,4 HR MUNI-METER PARKING 8AM-8PM EXCEPT SUNDAY,,,240,8,20,12,1,1,1,1,1,1,,,,1,,
SP-161B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-6PM MON THRU FRI,,,,7,18,11,1,1,1,1,1,,,,,,trucks,
SP-161BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-6PM MON THRU FRI,,,,7,18,11,1,1,1,1,1,,,,,,trucks,
SP-161C,NO PARKING 8AM-10PM EXCEPT SUNDAY,,,,8,22,14,1,1,1,1,1,1,,,,,,
SP-163B,NO STANDING 8AM-9AM MON THRU FRI,,,,8,9,1,1,1,1,1,1,,,,,,,
SP-163BA,NO STANDING 8AM-9AM MON THRU FRI,,,,8,9,1,1,1,1,1,1,,,,,,,
SP-163C,NO PARKING 8AM-5PM MON THRU FRI EXCEPT AUTHORIZED VEHICLES,,,,8,17,9,1,1,1,1,1,,,,,,authorized,
SP-163E,3 HOUR PARKING 8AM-7PM EXCEPT SUNDAY,,,180,8,19,11,1,1,1,1,1,1,,,,,,
SP-163EA,3 HOUR PARKING 8AM-7PM EXCEPT SUNDAY,,,180,8,19,11,1,1,1,1,1,1,,,,,,
SP-165B,NO STANDING EXCEPT AUTHORIZED VEHICLES BROOKLYN BR PERMIT ONLY,,,,0,24,24,,,,,,,,1,,,authorized,
SP-165BA,NO STANDING EXCEPT AUTHORIZED VEHICLES BROOKLYN BR PERMIT ONLY,,,,0,24,24,,,,,,,,1,,,authorized,
SP-165C,NO PARKING 8PM-8AM INCLUDING SUNDAY,,,,0,8,8,,,,,,,,1,,,,
SP-165C,NO PARKING 8PM-8AM INCLUDING SUNDAY,,,,20,24,4,,,,,,,,1,,,,
SP-165CA,NO PARKING 8PM-8AM INCLUDING SUNDAY,,,,0,8,8,,,,,,,,1,,,,
SP-165CA,NO PARKING 8PM-8AM INCLUDING SUNDAY,,,,20,24,4,,,,,,,,1,,,,
SP-167E,6 HOUR PARKING 8AM-8PM EXCEPT SUNDAY,,,360,8,20,12,1,1,1,1,1,1,,,,,,
SP-167EA,6 HOUR PARKING 8AM-8PM EXCEPT SUNDAY,,,360,8,20,12,1,1,1,1,1,1,,,,,,
SP-168B,NO STANDING 8AM-10AM 4PM-6PM MON THRU FRI,,,,8,10,2,1,1,1,1,1,,,,,,,
SP-168B,NO STANDING 8AM-10AM 4PM-6PM MON THRU FRI,,,,16,18,2,1,1,1,1,1,,,,,,,
SP-168BA,NO STANDING 8AM-10AM 4PM-6PM MON THRU FRI,,,,8,10,2,1,1,1,1,1,,,,,,,
SP-168BA,NO STANDING 8AM-10AM 4PM-6PM MON THRU FRI,,,,16,18,2,1,1,1,1,1,,,,,,,
SP-168CA,NO PARKING 8AM-7PM EXCEPT SUN EXCEPT AUTHORIZED VEHICLES,,,,8,19,11,1,1,1,1,1,1,,,,,authorized,
SP-168D,PARKING PERMITTED 7AM-7PM MONDAY ONLY,,,,0,24,24,,1,1,1,1,1,1,,,,,
SP-168D,PARKING PERMITTED 7AM-7PM MONDAY ONLY,,,,0,7,7,1,,,,,,,,,,,
SP-168D,PARKING PERMITTED 7AM-7PM MONDAY ONLY,,,,19,24,5,1,,,,,,,,,,,
SP-168DA,PARKING PERMITTED 7AM-7PM MONDAY ONLY,,,,0,24,24,,1,1,1,1,1,1,,,,,
SP-168DA,PARKING PERMITTED 7AM-7PM MONDAY ONLY,,,,0,7,7,1,,,,,,,,,,,
SP-168DA,PARKING PERMITTED 7AM-7PM MONDAY ONLY,,,,19,24,5,1,,,,,,,,,,,
SP-169C,NO PARKING EXCEPT TRUCKS LOADING & UNLOADING 7AM-6PM EXCEPT SUNDAY,,,,7,18,11,1,1,1,1,1,1,,,,,trucks,
SP-169CA,NO PARKING EXCEPT TRUCKS LOADING & UNLOADING 7AM-6PM EXCEPT SUNDAY,,,,7,18,11,1,1,1,1,1,1,,,,,,
SP-169D,PARKING PERMITTED 7AM-7PM TUESDAY ONLY,,,,0,24,24,1,,1,1,1,1,1,,,,,
SP-169D,PARKING PERMITTED 7AM-7PM TUESDAY ONLY,,,,0,7,7,,1,,,,,,,,,,
SP-169D,PARKING PERMITTED 7AM-7PM TUESDAY ONLY,,,,19,24,5,,1,,,,,,,,,,
SP-169DA,PARKING PERMITTED 7AM-7PM TUESDAY ONLY,,,,0,24,24,1,,1,1,1,1,1,,,,,
SP-169DA,PARKING PERMITTED 7AM-7PM TUESDAY ONLY,,,,0,7,7,,1,,,,,,,,,,
SP-169DA,PARKING PERMITTED 7AM-7PM TUESDAY ONLY,,,,19,24,5,,1,,,,,,,,,,
SP-169G,DOCTORS VEHICLES ONLY 7AM-7PM,,,,7,19,12,,,,,,,,1,,,authorized,
SP-16B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 1PM-7PM MON THRU FRI,,,,13,19,6,1,1,1,1,1,,,,,,trucks,
SP-170C,NO PARKING 7AM-5PM MON THRU FRI,,,,7,17,10,1,1,1,1,1,,,,,,,
SP-170CA,NO PARKING 7AM-5PM MON THRU FRI,,,,7,17,10,1,1,1,1,1,,,,,,,
SP-171C,NO PARKING 8AM-4PM SCHOOL DAYS,,,,8,16,8,1,1,1,1,1,,,,school,,,
SP-171CA,NO PARKING 8AM-4PM SCHOOL DAYS,,,,8,16,8,1,1,1,1,1,,,,school,,,
SP-172C,NO PARKING EXCEPT LOADING & UNLOADING 6PM-NOON 1/2 HOUR LIMIT INCLUDING SUNDAY,,,,0,12,12,,,,,,,,1,,,dropoff,
SP-172C,NO PARKING EXCEPT LOADING & UNLOADING 6PM-NOON 1/2 HOUR LIMIT INCLUDING SUNDAY,,,,18,24,6,,,,,,,,1,,,dropoff,
SP-174B,NO STANDING HOTEL LOADING ZONE,,,,0,24,24,,,,,,,,1,,,,
SP-174BA,NO STANDING HOTEL LOADING ZONE,,,,0,24,24,,,,,,,,1,,,,
SP-174C,NO PARKING  8AM-9AM WED & SAT,,,,8,9,1,,,1,,,1,,,,,,
SP-176BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 4PM-7PM MON THRU FRI,,,,16,19,3,1,1,1,1,1,,,,,,trucks,
SP-176C,NO PARKING ANYTIME EXCEPT AUTHORIZED VEHICLES FIRE DEPT,,,,0,24,24,,,,,,,,1,,,emergency,
SP-176CA,NO PARKING ANYTIME EXCEPT AUTHORIZED VEHICLES FIRE DEPT,,,,0,24,24,,,,,,,,1,,,emergency,
SP-176E,1 HOUR PARKING 8:30AM-10PM EXCEPT SUNDAY,,,60,8.5,22,13.5,1,1,1,1,1,1,,,,,,
SP-176EA,1 HOUR PARKING 8:30AM-10PM EXCEPT SUNDAY,,,60,8.5,22,13.5,1,1,1,1,1,1,,,,,,
SP-176EB,1 HR MUNI-METER PARKING 8:30AM-10PM EXCEPT SUNDAY,,,60,8.5,22,13.5,1,1,1,1,1,1,,,,1,,
SP-177BA,NO STANDING 8AM-1PM MON THRU FRI,,,,8,13,5,1,1,1,1,1,,,,,,,
SP-177C,NO PARKING 7AM-4PM EXCEPT SUNDAY,,,,7,16,9,1,1,1,1,1,1,,,,,,
SP-177CA,NO PARKING 7AM-4PM EXCEPT SUNDAY,,,,7,16,9,1,1,1,1,1,1,,,,,,
SP-177E,2 HOUR PARKING 8:30AM-10PM EXCEPT SUNDAY,,,120,8.5,22,13.5,1,1,1,1,1,1,,,,,,
SP-177EB,2 HR MUNI-METER PARKING 8:30AM-10PM EXCEPT SUNDAY,,,120,8.5,22,13.5,1,1,1,1,1,1,,,,1,,
SP-178B,NO STANDING 8AM-7PM EXCEPT SUNDAY,,,,8,19,11,1,1,1,1,1,1,,,,,,
SP-178BA,NO STANDING 8AM-7PM EXCEPT SUNDAY,,,,8,19,11,1,1,1,1,1,1,,,,,,
SP-178E,1 HOUR PARKING 8AM-10PM EXCEPT SUNDAY,,,60,8,22,14,1,1,1,1,1,1,,,,,,
SP-178EA,1 HOUR PARKING 8AM-10PM EXCEPT SUNDAY,,,60,8,22,14,1,1,1,1,1,1,,,,,,
SP-178EB,1 HR MUNI-METER PARKING 8AM-10PM EXCEPT SUNDAY,,,60,8,22,14,1,1,1,1,1,1,,,,1,,
SP-178EBA,1 HR MUNI-METER PARKING 8AM-10PM EXCEPT SUNDAY,,,60,8,22,14,1,1,1,1,1,1,,,,1,,
SP-179E,2 HOUR PARKING 8AM-10PM EXCEPT SUNDAY,,,120,8,22,14,1,1,1,1,1,1,,,,,,
SP-179EA,2 HOUR PARKING 8AM-10PM EXCEPT SUNDAY,,,120,8,22,14,1,1,1,1,1,1,,,,,,
SP-179EB,2 HR MUNI-METER PARKING 8AM-10PM EXCEPT SUNDAY,,,120,8,22,14,1,1,1,1,1,1,,,,1,,
SP-179EBA,2 HR MUNI-METER PARKING 8AM-10PM EXCEPT SUNDAY,,,120,8,22,14,1,1,1,1,1,1,,,,1,,
SP-17B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 10AM-7PM MON THRU FRI,,,,10,19,9,1,1,1,1,1,,,,,,trucks,
SP-17BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 10AM-7PM MON THRU FRI,,,,10,19,9,1,1,1,1,1,,,,,,trucks,
SP-180C,NO PARKING 8AM-MIDNIGHT INCLUDING SUNDAY,,,,8,24,16,,,,,,,,1,,,,
SP-180CA,NO PARKING 8AM-MIDNIGHT INCLUDING SUNDAY,,,,8,24,16,,,,,,,,1,,,,
SP-181B,NO STANDING 8AM-6PM EXCEPT SUNDAY,,,,8,18,10,1,1,1,1,1,1,,,,,,
SP-181BA,NO STANDING 8AM-6PM EXCEPT SUNDAY,,,,8,18,10,1,1,1,1,1,1,,,,,,
SP-181C,NO PARKING 1:30PM-4PM MON THRU FRI,,,,13.5,16,2.5,1,1,1,1,1,,,,,,,
SP-181CA,NO PARKING 1:30PM-4PM MON THRU FRI,,,,13.5,16,2.5,1,1,1,1,1,,,,,,,
SP-182B,NO STANDING 8AM-6PM MON THRU FRI EXCEPT AUTHORIZED VEHICLES,,,,8,18,10,1,1,1,1,1,,,,,,authorized,
SP-182BA,NO STANDING 8AM-6PM MON THRU FRI EXCEPT AUTHORIZED VEHICLES,,,,8,18,10,1,1,1,1,1,,,,,,authorized,
SP-183E,2 HOUR PARKING 10AM-10PM EXCEPT SUNDAY,,,120,10,22,12,1,1,1,1,1,1,,,,,,
SP-184B,NO STANDING 8AM-6PM MON THRU FRI,,,,8,18,10,1,1,1,1,1,,,,,,,
SP-184BA,NO STANDING 8AM-6PM MON THRU FRI,,,,8,18,10,1,1,1,1,1,,,,,,,
SP-185BA,NO STANDING 8AM-6PM MON THRU FRI,,,,8,18,10,1,1,1,1,1,,,,,,,
SP-186E,2 HOUR PARKING 9AM-5PM MON THRU SAT,,,120,9,17,8,1,1,1,1,1,1,,,,,,
SP-186EA,2 HOUR PARKING 9AM-5PM MON THRU SAT,,,120,9,17,8,1,1,1,1,1,1,,,,,,
SP-186EB,2 HR MUNI-METER PARKING 9AM-5PM MON THRU SAT,,,120,9,17,8,1,1,1,1,1,1,,,,1,,
SP-186EBA,2 HR MUNI-METER PARKING 9AM-5PM MON THRU SAT,,,120,9,17,8,1,1,1,1,1,1,,,,1,,
SP-187EB,6 HR MUNI-METER PARKING 8AM-5PM MON THRU FRI,,,360,8,17,9,1,1,1,1,1,,,,,1,,
SP-187EBA,6 HR MUNI-METER PARKING 8AM-5PM MON THRU FRI,,,360,8,17,9,1,1,1,1,1,,,,,1,,
SP-189B,NO STANDING 10PM-6AM INCLUDING SUNDAY,,,,0,6,6,,,,,,,,1,,,,
SP-189B,NO STANDING 10PM-6AM INCLUDING SUNDAY,,,,22,24,2,,,,,,,,1,,,,
SP-189BA,NO STANDING 10PM-6AM INCLUDING SUNDAY,,,,0,6,6,,,,,,,,1,,,,
SP-189BA,NO STANDING 10PM-6AM INCLUDING SUNDAY,,,,22,24,2,,,,,,,,1,,,,
SP-189C,NO PARKING 7AM-6PM SCHOOL DAYS,,,,7,18,11,1,1,1,1,1,,,,school,,,
SP-189CA,NO PARKING 7AM-6PM SCHOOL DAYS,,,,7,18,11,1,1,1,1,1,,,,school,,,
SP-18B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 9AM-7PM MON THRU FRI,,,,9,19,10,1,1,1,1,1,,,,,,trucks,
SP-18BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 9AM-7PM MON THRU FRI,,,,9,19,10,1,1,1,1,1,,,,,,trucks,
SP-190BA,NO STANDING MON THRU FRI,,,,0,24,24,1,1,1,1,1,,,,,,,
SP-191BA,NO STANDING 9AM-9PM MON THRU SAT,,,,9,21,12,1,1,1,1,1,1,,,,,,
SP-191C,NO PARKING 7AM-6PM SCHOOL DAYS,,,,7,18,11,1,1,1,1,1,,,,school,,,
SP-191CA,NO PARKING 7AM-6PM SCHOOL DAYS,,,,7,18,11,1,1,1,1,1,,,,school,,,
SP-192B,NO STANDING 7AM-10AM 4PM-7PM INCLUDING SUNDAY,,,,7,10,3,,,,,,,,1,,,,
SP-192B,NO STANDING 7AM-10AM 4PM-7PM INCLUDING SUNDAY,,,,16,19,3,,,,,,,,1,,,,
SP-192C,NO PARKING 6AM-7PM EXCEPT SUNDAY,,,,6,19,13,1,1,1,1,1,1,,,,,,
SP-192CA,NO PARKING 6AM-7PM EXCEPT SUNDAY,,,,6,19,13,1,1,1,1,1,1,,,,,,
SP-192EB,2 HR MUNI-METER PARKING 8AM-7PM EXCEPT MON THURS SUN,,,120,8,19,11,,1,1,,1,1,,,,1,,
SP-192EBA,2 HR MUNI-METER PARKING 8AM-7PM EXCEPT MON THURS SUN,,,120,8,19,11,,1,1,,1,1,,,,1,,
SP-193B,NO STANDING 4PM-7PM INCLUDING SUNDAY,,,,16,19,3,,,,,,,,1,,,,
SP-193BA,NO STANDING 4PM-7PM INCLUDING SUNDAY,,,,16,19,3,,,,,,,,1,,,,
SP-193C,NO PARKING  8AM-9AM SATURDAY,,,,8,9,1,,,,,,1,,,,,,
SP-193CA,NO PARKING  8AM-9AM SATURDAY,,,,8,9,1,,,,,,1,,,,,,
SP-194B,NO STANDING 7AM-7PM INCLUDING SUNDAY,,,,7,19,12,,,,,,,,1,,,,
SP-194BA,NO STANDING 7AM-7PM INCLUDING SUNDAY,,,,7,19,12,,,,,,,,1,,,,
SP-194C,NO PARKING 7AM-6PM EXCEPT SUNDAY,,,,7,18,11,1,1,1,1,1,1,,,,,,
SP-194CA,NO PARKING 7AM-6PM EXCEPT SUNDAY,,,,7,18,11,1,1,1,1,1,1,,,,,,
SP-195B,NO STANDING 7AM-9PM INCLUDING SUNDAY,,,,7,21,14,,,,,,,,1,,,,
SP-195BA,NO STANDING 7AM-9PM INCLUDING SUNDAY,,,,7,21,14,,,,,,,,1,,,,
SP-196B,NO STANDING NOON-6PM INCLUDING SUNDAY,,,,12,18,6,,,,,,,,1,,,,
SP-196CA,NO PARKING 1PM-7PM MON THRU FRI,,,,13,19,6,1,1,1,1,1,,,,,,,
SP-196E,6 HOUR PARKING 9AM-7PM EXCEPT SUNDAY,,,360,9,19,10,1,1,1,1,1,1,,,,,,
SP-196EA,6 HOUR PARKING 9AM-7PM EXCEPT SUNDAY,,,360,9,19,10,1,1,1,1,1,1,,,,,,
SP-197E,2 HOUR PARKING 9AM-5PM EXCEPT SUNDAY,,,120,9,17,8,1,1,1,1,1,1,,,,,,
SP-197EA,2 HOUR PARKING 9AM-5PM EXCEPT SUNDAY,,,120,9,17,8,1,1,1,1,1,1,,,,,,
SP-198C,NO PARKING ANYTIME,,,,0,24,24,,,,,,,,1,,,,
SP-198CA,NO PARKING ANYTIME,,,,0,24,24,,,,,,,,1,,,,
SP-198E,4 HOUR PARKING 7AM-7PM EXCEPT SUNDAY,,,240,7,19,12,1,1,1,1,1,1,,,,,,
SP-199E,1 HOUR PARKING 10AM-3PM EXCEPT SUNDAY,,,60,10,15,5,1,1,1,1,1,1,,,,,,
SP-19B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-1PM MON THRU FRI,,,,7,13,6,1,1,1,1,1,,,,,,trucks,
SP-19BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-1PM MON THRU FRI,,,,7,13,6,1,1,1,1,1,,,,,,trucks,
SP-1B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 6PM-7AM,,,,0,7,7,,,,,,,,1,,,trucks,
SP-1B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 6PM-7AM,,,,18,24,6,,,,,,,,1,,,trucks,
SP-1C,NO PARKING TRUCK WAITING LINE,,,,0,24,24,,,,,,,,1,,,trucks,
SP-1CA,NO PARKING TRUCK WAITING LINE,,,,0,24,24,,,,,,,,1,,,trucks,
SP-1DL,MOTORCYCLE PARKING ONLY ,,,,0,24,24,,,,,,,,1,,,permit,motorcycle
SP-1DR,MOTORCYCLE PARKING ONLY ,,,,0,24,24,,,,,,,,1,,,permit,motorcycle
SP-200B,NO STANDING 8AM-7PM MONDAY THRU FRIDAY,,,,8,19,11,1,1,1,1,1,,,,,,,
SP-200BA,NO STANDING 8AM-7PM MONDAY THRU FRIDAY,,,,8,19,11,1,1,1,1,1,,,,,,,
SP-202B,NO STANDING 10AM-6PM INCLUDING SUNDAY,,,,10,18,8,,,,,,,,1,,,,
SP-203B,NO STANDING 3PM-6PM EXCEPT SUNDAY EXCEPT AUTHORIZED BUSES,,,,15,18,3,1,1,1,1,1,1,,,,,bus,
SP-204BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 2AM-6PM MON THRU FRI,,,,2,18,16,1,1,1,1,1,,,,,,trucks,
SP-204E,2 HOUR PARKING 8AM-5PM EXCEPT SUNDAY,,,120,8,17,9,1,1,1,1,1,1,,,,,,
SP-204EA,2 HOUR PARKING 8AM-5PM EXCEPT SUNDAY,,,120,8,17,9,1,1,1,1,1,1,,,,,,
SP-204EB,2 HR MUNI-METER PARKING 8AM-5PM EXCEPT SUNDAY,,,120,8,17,9,1,1,1,1,1,1,,,,1,,
SP-204EBA,2 HR MUNI-METER PARKING 8AM-5PM EXCEPT SUNDAY,,,120,8,17,9,1,1,1,1,1,1,,,,1,,
SP-205B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 2AM-7PM MON THRU FRI 4 HOUR LIMIT,,,240,2,19,17,1,1,1,1,1,,,,,,trucks,
SP-205E,1 HOUR PARKING 8AM-5PM EXCEPT SUNDAY,,,60,8,17,9,1,1,1,1,1,1,,,,,,
SP-205EA,1 HOUR PARKING 8AM-5PM EXCEPT SUNDAY,,,60,8,17,9,1,1,1,1,1,1,,,,,,
SP-206B,NO STANDING 7AM-4PM MON THRU FRI,,,,7,16,9,1,1,1,1,1,,,,,,,
SP-206BA,NO STANDING 7AM-4PM MON THRU FRI,,,,7,16,9,1,1,1,1,1,,,,,,,
SP-207C,NO PARKING 10AM-6PM (INCLUDING SUNDAY) EXCEPT TOUR BUSES,,,,10,18,8,,,,,,,,1,,,bus,
SP-207E,3 HOUR PARKING 9AM-7PM EXCEPT SUNDAY,,,180,9,19,10,1,1,1,1,1,1,,,,,,
SP-207EA,3 HOUR PARKING 9AM-7PM EXCEPT SUNDAY,,,180,9,19,10,1,1,1,1,1,1,,,,,,
SP-209B,NO STANDING 7AM-11PM INCLUDING SUNDAY,,,,7,23,16,,,,,,,,1,,,,
SP-209BA,NO STANDING 7AM-11PM INCLUDING SUNDAY,,,,7,23,16,,,,,,,,1,,,,
SP-209E,2 HOUR PARKING 7AM-7PM EXCEPT SUNDAY,,,120,7,19,12,1,1,1,1,1,1,,,,,,
SP-209EA,2 HOUR PARKING 7AM-7PM EXCEPT SUNDAY,,,120,7,19,12,1,1,1,1,1,1,,,,,,
SP-209EBA,2 HR MUNI-METER PARKING 7AM-7PM EXCEPT SUNDAY,,,120,7,19,12,1,1,1,1,1,1,,,,1,,
SP-20AA,NO STOPPING EXCEPT VEHICLES WITH DOT THEATRE PERMIT,,,,0,24,24,,,,,,,,1,,,authorized,
SP-20B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-4PM MON THRU FRI,,,,7,16,9,1,1,1,1,1,,,,,,trucks,
SP-20BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-4PM MON THRU FRI,,,,7,16,9,1,1,1,1,1,,,,,,trucks,
SP-20C,NO PARKING 7AM-7PM SAT SUN & HOLIDAYS,,,,7,19,12,,,,,,1,1,,holiday,,,
SP-20CA,NO PARKING 7AM-7PM SAT SUN & HOLIDAYS,,,,7,19,12,,,,,,1,1,,holiday,,,
SP-210EB,1 HR MUNI-METER PARKING 8:30AM-4PM EXCEPT SUNDAY,,,60,8.5,16,7.5,1,1,1,1,1,1,,,,1,,
SP-210EBA,1 HR MUNI-METER PARKING 8:30AM-4PM EXCEPT SUNDAY,,,60,8.5,16,7.5,1,1,1,1,1,1,,,,1,,
SP-211B,NO STANDING 7AM-11AM MON THRU FRI,,,,7,11,4,1,1,1,1,1,,,,,,,
SP-211BA,NO STANDING 7AM-11AM MON THRU FRI,,,,7,11,4,1,1,1,1,1,,,,,,,
SP-211C,NO PARKING 8AM-1PM EXCEPT SUNDAY,,,,8,13,5,1,1,1,1,1,1,,,,,,
SP-211CA,NO PARKING 8AM-1PM EXCEPT SUNDAY,,,,8,13,5,1,1,1,1,1,1,,,,,,
SP-211E,2 HOUR PARKING 8:30AM-4PM EXCEPT SUNDAY,,,120,8.5,16,7.5,1,1,1,1,1,1,,,,,,
SP-211EB,2 HR MUNI-METER PARKING 8:30AM-4PM EXCEPT SUNDAY,,,120,8.5,16,7.5,1,1,1,1,1,1,,,,1,,
SP-211EBA,2 HR MUNI-METER PARKING 8:30AM-4PM EXCEPT SUNDAY ,,,120,8.5,16,7.5,1,1,1,1,1,1,,,,1,,
SP-213BA,NO STANDING 7AM-1PM EXCEPT SUNDAY,,,,7,13,6,1,1,1,1,1,1,,,,,,
SP-213CA,NO PARKING THURSDAY & SUNDAY,,,,0,24,24,,,,1,,,1,,,,,
SP-214BA,NO STANDING 8AM-10PM EXCEPT SUNDAY,,,,8,22,14,1,1,1,1,1,1,,,,,,
SP-214C,NO PARKING  TAXI STAND 7AM-7PM,,,,7,19,12,,,,,,,,1,,,taxi,
SP-214CA,NO PARKING  TAXI STAND 7AM-7PM,,,,7,19,12,,,,,,,,1,,,taxi,
SP-214EB,1 HR MUNI-METER PARKING 8:30AM-7PM MON THRU FRI,,,60,8.5,19,10.5,1,1,1,1,1,,,,,1,,
SP-214EBA,1 HR MUNI-METER PARKING 8:30AM-7PM MON THRU FRI,,,60,8.5,19,10.5,1,1,1,1,1,,,,,1,,
SP-215B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-7PM EXCEPT SUNDAY,,,,7,19,12,1,1,1,1,1,1,,,,,trucks,
SP-215BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-7PM EXCEPT SUNDAY,,,,7,19,12,1,1,1,1,1,1,,,,,trucks,
SP-215E,2 HOUR PARKING 8:30AM-7PM MON THRU FRI,,,120,8.5,19,10.5,1,1,1,1,1,,,,,,,
SP-215EB,2 HR MUNI-METER PARKING 8:30AM-7PM MON THRU FRI,,,240,8.5,19,10.5,1,1,1,1,1,,,,,1,,
SP-215EBA,2 HR MUNI-METER PARKING 8:30AM-7PM MON THRU FRI,,,240,8.5,19,10.5,1,1,1,1,1,,,,,1,,
SP-216B,NO STANDING ANYTIME,,,,0,24,24,,,,,,,,1,,,,
SP-216BA,NO STANDING ANYTIME,,,,0,24,24,,,,,,,,1,,,,
SP-218B,NO STANDING ANYTIME EXCEPT VEHICLES WITH N Y P LICENSE -PLATES  (SUPERESDES SP-88C DATED 10/28/80),,,,0,24,24,,,,,,,,1,,,emergency,
SP-218BA,NO STANDING ANYTIME EXCEPT VEHICLES WITH N Y P LICENSE -PLATES,,,,0,24,24,,,,,,,,1,,,emergency,
SP-218EA,1/2 HOUR PARKING 8AM-6PM EXCEPT SUNDAY,,,30,8,18,10,1,1,1,1,1,1,,,,,,
SP-219B,NO STANDING 1PM-7PM INCLUDING SUNDAY,,,,13,19,6,,,,,,,,1,,,,
SP-219E,1/2 HOUR PARKING 7AM-4PM MON THRU FRI,,,30,7,16,9,1,1,1,1,1,,,,,,,
SP-219EA,1/2 HOUR PARKING 7AM-4PM MON THRU FRI,,,30,7,16,9,1,1,1,1,1,,,,,,,
SP-21A,NO STOPPING ANYTIME,,,,0,24,24,,,,,,,,1,,,,
SP-21AA,NO STOPPING ANYTIME,,,,0,24,24,,,,,,,,1,,,,
SP-21B,NO STANDING 7AM-1PM MON THRU FRI,,,,7,13,6,1,1,1,1,1,,,,,,,
SP-21BA,NO STANDING 7AM-1PM MON THRU FRI,,,,7,13,6,1,1,1,1,1,,,,,,,
SP-21C,NO PARKING ANYTIME,,,,0,24,24,,,,,,,,1,,,,
SP-220C,NO PARKING 8AM-5PM MON THRU FRI,,,,8,17,9,1,1,1,1,1,,,,,,,
SP-220CA,NO PARKING 8AM-5PM MON THRU FRI,,,,8,17,9,1,1,1,1,1,,,,,,,
SP-221B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-11AM 2PM-7PM MON THRU FRI,,,,7,11,4,1,1,1,1,1,,,,,,,
SP-221B,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-11AM 2PM-7PM MON THRU FRI,,,,14,19,5,1,1,1,1,1,,,,,,,
SP-221BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-11AM 2PM-7PM MON THRU FRI,,,,7,11,4,1,1,1,1,1,,,,,,,
SP-221BA,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-11AM 2PM-7PM MON THRU FRI,,,,14,19,5,1,1,1,1,1,,,,,,,
SP-221E,1 HOUR PARKING 5PM-11PM EXCEPT FRIDAY,,,60,17,23,6,1,1,1,1,,1,1,,,,,
SP-221EA,1 HOUR PARKING 5PM-11PM EXCEPT FRIDAY,,,60,17,23,6,1,1,1,1,,1,1,,,,,
SP-222B,NO STANDING 11AM-2PM MON THRU FRI,,,,11,14,3,1,1,1,1,1,,,,,,,
SP-222BA,NO STANDING 11AM-2PM MON THRU FRI,,,,11,14,3,1,1,1,1,1,,,,,,,
SP-225E,1 HOUR PARKING 8AM-7PM INCLUDING SUNDAY,,,60,8,19,11,,,,,,,,1,,,,
SP-225EA,1 HOUR PARKING 8AM-7PM INCLUDING SUNDAY,,,60,8,19,11,,,,,,,,1,,,,
SP-228C,NO PARKING 8AM-6PM EXCEPT CITY OWNED VEHICLES,,,,8,18,10,,,,,,,,1,,,government,
SP-229B,NO STANDING 8AM-10AM EXCEPT SUNDAY,,,,8,10,2,1,1,1,1,1,1,,,,,,
SP-229BA,NO STANDING 8AM-10AM EXCEPT SUNDAY,,,,8,10,2,1,1,1,1,1,1,,,,,,
SP-229C,NO PARKING 7AM-MIDNIGHT,,,,7,24,17,,,,,,,,1,,,,
SP-22B,NO STANDING 1PM-7PM MON THRU FRI,,,,13,19,6,1,1,1,1,1,,,,,,,
SP-22BA,NO STANDING 1PM-7PM MON THRU FRI,,,,13,19,6,1,1,1,1,1,,,,,,,
SP-22C,NO PARKING TRUCK WAITING LINE 4AM-NOON EXCEPT SUNDAY,,,,4,12,8,1,1,1,1,1,1,,,,,trucks,
SP-230B,BUS LAYOVER ZONE NO STANDING EXCEPT AUTHORIZED BUSES,,,,0,24,24,,,,,,,,1,,,bus,
SP-230BA,BUS LAYOVER ZONE NO STANDING EXCEPT AUTHORIZED BUSES,,,,0,24,24,,,,,,,,1,,,bus,
