"ID","Code","Description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","LUN","MAR","MER","JEU","VEN","SAM","DIM","DAILY","special_days","restrict_type"
"16438","AV-RO","\A 05h-09h30  14h-18h30 LUN. A VEN",,,,14,18.5,4.5,1,1,1,1,1,,,,,
"1656","R-QP","\P RESERVE S3R 15h30-23h LUN A VEN",,,,15.5,23,7.5,1,1,1,1,1,,,,,"permit"
"1661","AD-JB","\A 06h-19h",,,,6,19,13,,,,,,,,1,,
"1667","PD-AD-A","P STAT. A 45 cm DE LA BORDURE - 1er AVRIL AU 1er DEC.","04-01","12-01",,0,24,24,,,,,,,,1,,"Distance_0.45m"
"16820","PV-JH","P 60 min 10h30-15h30 LUN. AU VEN.",,,60,10.5,15.5,5,1,1,1,1,1,,,,,
"1683","PV-JR","P 60 min 09h30-16h LUN. AU VEN.",,,60,9.5,16,6.5,1,1,1,1,1,,,,,
"1685","PV-JE","P 60 min 08h-19h LUN. AU VEN.",,,60,8,19,11,1,1,1,1,1,,,,,
"170","PP-AA","HORAIRE DE STATIONNEMENT TARIFE (PARCOFLEX)",,,,0,24,24,,,,,,,,1,,"paid"
"1715","AV-AB","\A 08h-09h30 LUN. AU VEN.",,,,8,9.5,1.5,1,1,1,1,1,,,,,
"1723","AV-PJ","\A 16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
"1727","AV-PF","\A 16h-18h30 LUN. AU VEN.",,,,16,18.5,2.5,1,1,1,1,1,,,,,
"1732","AV-QG","\A 06h-09h30  15h-19h LUN. AU VEN.",,,,6,9.5,3.5,1,1,1,1,1,,,,,
"1732","AV-QG","\A 06h-09h30  15h-19h LUN. AU VEN.",,,,15,19,4,1,1,1,1,1,,,,,
"17434","RD-JA","\P RESERVE HANDICAPES DE 08h00 A 18h00, LUNDI AU SAMEDI",,,,8,18,10,1,1,1,1,1,1,,,,"handicap"
"1756","PS-JT","P 60 min 09h30-18h LUN. AU SAM.",,,60,9.5,18,8.5,1,1,1,1,1,1,,,,
"1757","AV-AG","\A 07h30-09h30 LUN. AU VEN.",,,,7.5,9.5,2,1,1,1,1,1,,,,,
"1797","AV-AF","\A 06h-09h LUN. AU VEN.",,,,6,9,3,1,1,1,1,1,,,,,
"1803","PS-JG","P 60 min 09h-16h LUN. AU SAM.",,,60,9,16,7,1,1,1,1,1,1,,,,
"1806","PV-JG","P 60 min 09h-16h LUN. AU VEN.",,,60,9,16,7,1,1,1,1,1,,,,,
"1807","AV-AJ","\A 08h-09h  LUN. AU VEN.",,,,8,9,1,1,1,1,1,1,,,,,
"1811","PV-JN","P 60 min 09h-18h LUN.AU VEN.",,,60,9,18,9,1,1,1,1,1,,,,,
"18227","OUT-D-11","SORTIE DE GARAGE",,,,0,24,24,,,,,,,,1,,"garage"
"1827","PV-OJ","P 60 min 09h-14h LUN. A VEN.",,,60,9,14,5,1,1,1,1,1,,,,,
"1843","PS-JL","P 02h 09h-16h LUN. AU SAM.",,,120,9,16,7,1,1,1,1,1,1,,,,
"18470","R-SS","\P RESERVE S3R 07h-23h",,,,7,23,16,,,,,,,,1,,"permit"
"18479","R-RA-2S","\P RESERVE S3R 09h30-23h     (2 SECTEURS)",,,,9.5,23,13.5,,,,,,,,1,,"permit"
"1848","AV-PR","\A 14h30-18h30 LUN A VEN",,,,14.5,18.5,4,1,1,1,1,1,,,,,
"18497","PD-JK","P 03h 08h-17h",,,180,8,17,9,,,,,,,,1,,
"1850","AV-AK","\A 06h30-09h LUN. AU VEN.",,,,6.5,9,2.5,1,1,1,1,1,,,,,
"18545","R-DG","\P RESERVE GARDERIE 15 MIN.",,,15,0,24,24,,,,,,,,1,,"nursery"
"18687","OUT-SC-21","\P 9h - 11h MERCREDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 15 min. 7h30 - 18h LUN. AU VEN.",,,15,7.5,18,10.5,1,1,1,1,1,,,,,"dropoff"
"18687","OUT-SC-21","\P 9h - 11h MERCREDI 1ER AVRIL - 30 NOV | P DEBARCADERE MAX 15 min. 7h30 - 18h LUN. AU VEN.","04-01","11-30",,9,11,2,,,1,,,,,,,
"18814","R-AT","\P RESERVE AUTOBUS TOURISTIQUES",,,,0,24,24,,,,,,,,1,,"tourist_bus"
"18843","RD-JN","\P RESERVE HANDICAPES 09h30-21h",,,,9.5,21,11.5,,,,,,,,1,,"handicap"
"1892","PV-QG","P 15 MIN   7h-9h30 ET 15h-18h  LUN A VEN  GARDERIE SEULEMENT",,,15,7,9.5,2.5,1,1,1,1,1,,,,,"nursery"
"1892","PV-QG","P 15 MIN   7h-9h30 ET 15h-18h  LUN A VEN  GARDERIE SEULEMENT",,,15,15,18,3,1,1,1,1,1,,,,,"nursery"
"1895","R-WZ","INTERDICTION DE STAT. S3R DE 15H - 3H",,,,15,,12,,,,,,,,1,,"permit"
"1901","PD-JD","P 02h 09h-21h",,,120,9,21,12,,,,,,,,1,,
"19050","R-WJ","\P EXCEPTE S3R 15h-23h LUN A SAM",,,,15,23,8,1,1,1,1,1,1,,,,"permit"
"1914","R-VU","\P EXCEPTE VEHICULES D'URGENCE",,,,0,24,24,,,,,,,,1,,"emergency"
"1915","R-SX","\P EXCEPTE S3R 17h-23h LUN A VEN, 9h-23h SAM ET DIM",,,,17,23,6,1,1,1,1,1,,,,,"permit"
"1915","R-SX","\P EXCEPTE S3R 17h-23h LUN A VEN, 9h-23h SAM ET DIM",,,,9,23,14,,,,,,1,1,,,"permit"
"19206","PS-OG","P 60 min 09h30-15h30 LUN. AU SAM.",,,60,9.5,15.5,6,1,1,1,1,1,1,,,,
"1925","PV-QC","P 15 min 07h-09h30 ET 15h30-18h LUN. AU VEN",,,15,7,9.5,2.5,1,1,1,1,1,,,,,
"1925","PV-QC","P 15 min 07h-09h30 ET 15h30-18h LUN. AU VEN",,,15,15.5,18,2.5,1,1,1,1,1,,,,,
"1933","R-XA","INTERDICTION DE STAT. S3R (GR. R) 17H - 3H",,,,17,,10,,,,,,,,1,,"permit"
"19347","OUT-ADN-08","\A 6h -8h MERCREDI 1er AVRIL - 30 NOV","04-01","11-30",,6,8,2,,,1,,,,,,,
"1939","R-XD","INTERDICTION DE STAT. S3R (GR. R) 9H - 3H",,,,9,,18,,,,,,,,1,,"permit"
"19424","OUT-SDE-02","\P 7h30 - 16h LUN À VEN EXCEPTE AUTOBUS SCOLAIRE ",,,,7.5,16,8.5,1,1,1,1,1,,,,,"schoolbus"
"19448","OUT-SDE-10-1","\P 8h - 10h et 14h - 17h30 lun à ven excepté autobus scolaire",,,,8,10,2,1,1,1,1,1,,,,,"schoolbus"
"19448","OUT-SDE-10-1","\P 8h - 10h et 14h - 17h30 lun à ven excepté autobus scolaire",,,,14,17.5,3.5,1,1,1,1,1,,,,,"schoolbus"
"1955","R-PL","\P RESERVE S3R 17h-21h",,,,17,21,4,,,,,,,,1,,"permit"
"19642","R-VL","\P RESERVE BICYCLETTE",,,,0,24,24,,,,,,,,1,,"bike"
"1967","R-PE","\P RESERVE S3R 09h-21h LUN. AU VEN.",,,,9,21,12,1,1,1,1,1,,,,,"permit"
"19750","PV-DH","P 15 min 09h-19h LUN A VEN",,,15,9,19,10,1,1,1,1,1,,,,,
"19837","OUT-SDE-07","\P 8h - 18h LUN À VEN EXCEPTE AUTOBUS SCOLAIRE ",,,,8,18,10,1,1,1,1,1,,,,,"schoolbus"
"19857","OUT-SRV-12","\P EXCEPTÉ DETENTEURS DE PERMIS SECTEUR XX 8h - 22h JEUDI AU DIMANCHE",,,,8,22,14,,,,1,1,1,1,,,"permit"
"19861","OUT-ADN-11","\A 6h -8h JEUDI 1er AVRIL - 30 NOV","04-01","11-30",,6,8,2,,,,1,,,,,,
"19918","R-SU","\P EXCEPTE S3R 6h-18h LUNDI A VENDREDI",,,,6,18,12,1,1,1,1,1,,,,,"permit"
"1993","AE-JF","\A 07h-18h   JOURS D'ECOLE",,,,7,18,11,,,,,,,,,"school",
"19935","OUT-SPM-08","P 15 MIN 7h30 - 18h LUN À VEN",,,15,7.5,18,10.5,1,1,1,1,1,,,,,
"19942","OUT-SPN-02","P 30 MIN 7h - 18h LUN À VEN",,,30,7,18,11,1,1,1,1,1,,,,,
"19945","OUT-SDN-05-1","\P 10h - 12h MARDI 1er AVRIL - 30 NOV","04-01","11-30",,10,12,2,,1,,,,,,,,
"19952","AV-QR","\A 06h30-09h30  15h30-17h30 LUN. AU VEN.",,,,6.5,9.5,3,1,1,1,1,1,,,,,
"19952","AV-QR","\A 06h30-09h30  15h30-17h30 LUN. AU VEN.",,,,15.5,17.5,2,1,1,1,1,1,,,,,
"2033","PD-TR","P 03h",,,180,0,24,24,,,,,,,,1,,
"2034","R-EE","\P RESERVE EMPLOYES DE L'EDIFICE",,,,0,24,24,,,,,,,,1,,"employees"
"2049","EU-TO","\P 07h-19h CLIGNOTANT 19h-07h FIXE",,,,7,19,12,,,,,,,,1,,
"2049","EU-TO","\P 07h-19h CLIGNOTANT 19h-07h FIXE",,,,19,,12,,,,,,,,1,,
"2050","PS-JN","P 60 min 09h-18h LUN.AU SAM.",,,60,9,18,9,1,1,1,1,1,1,,,,
"2051","AE-JD","\A 07h30-16h JOURS D'ECOLE",,,,7.5,16,8.5,,,,,,,,,"school",
"207","GS-A-10","FL. 2 - P2",,,,,,0,,,,,,,,1,,"paid"
"2075","OUT-SRV-03-2S","\P réservé détenteurs de permis secteur 152 10h - 24h",,,,10,24,14,,,,,,,,1,,"permit"
"2077","OUT-SDL-06","\P 8h -17h LUN À VEN EXCEPTÉ LIVRAISON",,,,8,17,9,1,1,1,1,1,,,,,"delivery"
"2107","R-XI","\P EXCEPTE S3R 16h-3h",,,,16,,11,,,,,,,,1,,"permit"
"21157","AV-JD","\A 08h-19h LUN. AU VEN.",,,,8,19,11,1,1,1,1,1,,,,,
"2157","AV-AA","\A 07h-09h30 LUN. AU VEN.",,,,7,9.5,2.5,1,1,1,1,1,,,,,
"21598","AV-RL","\A 07h-09h30  14h30-18h30 LUN A VEN",,,,7,9.5,2.5,1,1,1,1,1,,,,,
"21598","AV-RL","\A 07h-09h30  14h30-18h30 LUN A VEN",,,,14.5,18.5,4,1,1,1,1,1,,,,,
"21612","PV-DR","P 15 min 7h-10h30 LUN A VEN",,,15,7,10.5,3.5,1,1,1,1,1,,,,,
"21676","R-PM-2S","\P EXCEPTE S3R 09h-17h LUN ET JEU  (2 SECTEURS)",,,,9,17,8,1,,,1,,,,,,"permit"
"2173","RB-QA","\P EXCEPTE 09h-16h MER. VEN.",,,,9,16,7,,,1,,1,,,,,
"21817","OUT-SDP-03","\P 8h - 9h et 16h - 17h LUN À VEN",,,,8,9,1,1,1,1,1,1,,,,,
"21817","OUT-SDP-03","\P 8h - 9h et 16h - 17h LUN À VEN",,,,16,17,1,1,1,1,1,1,,,,,
"21819","OUT-ADP-05","\A 8h - 9h et 16h - 17h LUN À VEN",,,,8,9,1,1,1,1,1,1,,,,,
"21819","OUT-ADP-05","\A 8h - 9h et 16h - 17h LUN À VEN",,,,16,17,1,1,1,1,1,1,,,,,
"2185","AV-PQ","\A 16h-17h30 LUN A VEN",,,,16,17.5,1.5,1,1,1,1,1,,,,,
"2187","RV-JB","\P RESERVE HANDICAPES 07h-09h ET 15h-17h LUN. AU VEN.",,,,7,9,2,1,1,1,1,1,,,,,"handicap"
"2187","RV-JB","\P RESERVE HANDICAPES 07h-09h ET 15h-17h LUN. AU VEN.",,,,15,17,2,1,1,1,1,1,,,,,"handicap"
"2192","AE-JI","\A 07h-16h JOURS D'ECOLE",,,,7,16,9,,,,,,,,,"school",
"2195","PV-KA","P 60 min 08h-16h LUN A VEN",,,60,8,16,8,1,1,1,1,1,,,,,
"22009","PD-OD","P 02h 08h-18h",,,120,8,18,10,,,,,,,,1,,
"2201","R-MO","\P RESERVE MOTOS",,,,0,24,24,,,,,,,,1,,"motorbike"
"22040","OUT-SDX-10","\P EXCEPTE 8h - 12h LUNDI 1er AVRIL - 30 NOV","04-01","11-30",,12,,164,1,,,,,,,,,
"22068","OUT-SDN-01","\P 8h - 10h LUNDI 1er AVRIL - 30 NOV","04-01","11-30",,8,10,2,1,,,,,,,,,
"22277","OUT-ADN-25","\A 6h30 - 9h MAR et VEN 1er AVRIL - 30 NOV","04-01","11-30",,6.5,9,2.5,,1,,,1,,,,,
"22340","OUT-SDX-09","\P EXCEPTE 8h - 12h JEUDI 1er AVRIL - 30 NOV ","04-01","11-30",,12,,164,,,,1,,,,,,
"22389","R-WC","\P EXCEPTE S3R 16h-22h",,,,16,22,6,,,,,,,,1,,"permit"
"2251","PD-JJ","P 15 min.  7h - 18h",,,15,7,18,11,,,,,,,,1,,
"22588","LAC-28","P RÉSERVÉ LUN AU VEN 18 @ 8H ET SAM-DIM DÉTENTEURS DE PERMIS #11",,,,18,,14,1,1,1,1,1,,,,,"permit"
"22588","LAC-28","P RÉSERVÉ LUN AU VEN 18 @ 8H ET SAM-DIM DÉTENTEURS DE PERMIS #11",,,,0,24,24,,,,,,1,1,,,"permit"
"22593","LAC-3","\ARRÊT INTERDIT (FLÈCHE)",,,,0,24,24,,,,,,,,1,,
"22597","LAC-39","\P 9H @ 17H LUN AU VEN",,,,9,17,8,1,1,1,1,1,,,,,
"22607","LAC-37","\P DÉBARCADÈRE LUNDI AU VENDREDI 7H @ 17H",,,3,7,17,10,1,1,1,1,1,,,,,"dropoff"
"22615","LAC-24","DÉBARCADÈRE",,,3,0,24,24,,,,,,,,1,,"dropoff"
"22628","LAC-30","P 2H - 9H @ 16H EXCEPTÉ MARDI",,,120,9,16,7,1,,1,1,1,1,1,,,
"2272","R-RZ","\P RESERVE S3R 16h-21h LUN A VEN",,,,16,21,5,1,1,1,1,1,,,,,"permit"
"22736","LAC-22","P 30 MIN - POSTE DE POLICE",,,30,0,24,24,,,,,,,,1,,"police"
"22895","LAC-49","\P 7H @ 17H LUN AU VEN",,,,7,17,10,1,1,1,1,1,,,,,
"2291","PE-JD","P 15 MIN. 7h-18h JOURS D'ECOLE",,,15,7,18,11,,,,,,,,,"school",
"23534","PS-DC","P 15 min 08h30-19h LUN AU SAM",,,15,8.5,19,10.5,1,1,1,1,1,1,,,,
"2365","PV-JO","P 02h 08h-16h LUN. AU VEN.",,,120,8,16,8,1,1,1,1,1,,,,,
"23656","R-RL-2S","\P RESERVE S3R 16h-23h     (2 SECTEURS)",,,,16,23,7,,,,,,,,1,,"permit"
"23710","OUT-SDA-06","\P 9h - 17h JEUDI VENDREDI",,,,9,17,8,,,,1,1,,,,,
"23814","OUT-SPH-10","P 2h 19h A 22h MER, 8h À 22h JEU. 8h A 22h VEN, 8h A 22h SAM et 8h A 19h DIM",,,120,19,22,3,,,1,,,,,,,
"23814","OUT-SPH-10","P 2h 19h A 22h MER, 8h À 22h JEU. 8h A 22h VEN, 8h A 22h SAM et 8h A 19h DIM",,,120,8,22,14,,,,1,1,1,,,,
"23814","OUT-SPH-10","P 2h 19h A 22h MER, 8h À 22h JEU. 8h A 22h VEN, 8h A 22h SAM et 8h A 19h DIM",,,120,8,19,11,,,,,,,1,,,
"23831","OUT-SC-16","\P 8h - 12h VENDREDI 1ER AVRIL - 30 NOV | P MAX 2h 8h - 22h LUN. AU VEN.",,,120,8,22,14,1,1,1,1,1,,,,,
"23831","OUT-SC-16","\P 8h - 12h VENDREDI 1ER AVRIL - 30 NOV | P MAX 2h 8h - 22h LUN. AU VEN.","04-01","11-30",,8,12,4,,,,,1,,,,,
"23910","R-WY","\P EXCEPTE S3R 18h30-21h",,,,18.5,21,2.5,,,,,,,,1,,"permit"
"23944","AR-AA","\A RESERVE AUTOBUS 07h-09h30 LUN. AU VEN.",,,,7,9.5,2.5,1,1,1,1,1,,,,,"bus"
"2395","R-PW","\P RESERVE S3R 15h00-18h00 LUNDI AU VENDREDI",,,,15,18,3,1,1,1,1,1,,,,,"permit"
"2401","PD-TQ","P 04h",,,240,0,24,24,,,,,,,,1,,
"24230","R-XG","\P EXCEPTE S3R 16h-3h ( 1 AVRIL AU 30 SEPT )","04-01","09-30",,16,27,11,,,,,,,,1,,"permit"
"2428","AD-TU","\A POMPIER URGENCE",,,,0,24,24,,,,,,,,1,,"firefighters,emergency"
"2431","R-PH","\P RESERVE S3R 15h-09h",,,,15,,18,,,,,,,,1,,"permit"
"2434","R-PZ","\P RESERVE S3R 16h-20h LUNDI AU SAMEDI",,,,16,20,4,1,1,1,1,1,1,,,,"permit"
"2453","PD-TS","P 15 min",,,15,0,24,24,,,,,,,,1,,
"2454","PV-JF","P 60 min 08h-18h LUN. AU VEN.",,,60,8,18,10,1,1,1,1,1,,,,,
"24595","PV-JW","P 02h 8h-17h LUN A VEN",,,120,8,18,10,1,1,1,1,1,,,,,
"2461","R-VP","\P RESERVE VEHICULES DU SERVICE DE LA POLICE",,,,0,24,24,,,,,,,,1,,"police"
"24724","R-WT","\P S3R 08h30-11h LUN A VEN",,,,8.5,11,2.5,1,1,1,1,1,,,,,"permit"
"24779","R-QR","\P RESERVE S3R 17h-23h LUN A VEN",,,,17,23,6,1,1,1,1,1,,,,,"permit"
"2489","AV-PP","\A 15h-18h30 LUN. AU VEN.",,,,15,18.5,3.5,1,1,1,1,1,,,,,
"2495","OUT-ADN-27","\A 8h - 9h MER ET VEN 1er AVRIL - 30 NOV","04-01","11-30",,8,9,1,,1,,,1,,,,,
"2496","OUT-SDA-03","\P 8h JEUDI A 8h LUNDI",,,,8,,96,,,,1,,,,,,
"2500","R-RB","\P RESERVE S3R 17h30-23h",,,,17.5,23,5.5,,,,,,,,1,,"permit"
"25007","R-TF","\P RESERVE TAXIS 08h-18h",,,,8,18,10,,,,,,,,1,,"taxi"
"2507","PE-JC","P 15 MIN. 07h30-17h30 JOURS D'ECOLE",,,15,7.5,17.5,10,,,,,,,,,"school",
"2509","PB-JA","P 02h 09h-21h SAMEDI ET DIMANCHE",,,,9,21,12,,,,,,1,1,,,
"2517","AV-QD","\A 07h-09h30  16h-18h LUN. AU VEN.",,,,7,9.5,2.5,1,1,1,1,1,,,,,
"2517","AV-QD","\A 07h-09h30  16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
"2518","R-PX","\P RESERVE S3R 09h30-21h00 LUNDI AU VENDREDI",,,,9.5,21,11.5,1,1,1,1,1,,,,,"permit"
"2524","R-PF-2S","\P RESERVE S3R 09-23h       (2 SECTEURS)",,,,9,23,14,,,,,,,,1,,"permit"
"2554","PD-DT","P 15 min",,,15,0,24,24,,,,,,,,1,,
"25567","PV-JV","P 02h 09h30-17h30 LUN. AU VEN.",,,120,9.5,17.5,8,1,1,1,1,1,,,,,
"2570","AE-JE","\A 07h30-17h JOURS D`ECOLE",,,,7.5,17,9.5,,,,,,,,,"school",
"2572","AV-PL","\A 15h30-18h30 LUN. AU VEN.",,,,15.5,18.5,3,1,1,1,1,1,,,,,
"2573","PS-JY","P 02h 09h-15h30 LUN A SAM",,,120,9,15.5,6.5,1,1,1,1,1,1,,,,
"2576","AS-OS","\A EXCEPTE CAMION S.O.S.",,,,0,24,24,,,,,,,,1,,"truck"
"2608","R-XJ","\P EXCEPTE S3R 09h-17h MAR. MER. VEN.",,,,9,17,8,,1,1,,1,,,,,"permit"
"2616","R-PI","\P RESERVE S3R 15h-21h",,,,15,21,6,,,,,,,,1,,"permit"
"2621","R-SZ","\P EXCEPTE S3R 09h-17h  JEUDI",,,,9,17,8,,,,1,,,,,,"permit"
"2626","PV-OB","P 02h 09h-17h LUN A VEN",,,120,9,17,8,1,1,1,1,1,,,,,
"2640","PV-JK","P 02h 08h-18h LUN. AU VEN.",,,120,8,18,10,1,1,1,1,1,,,,,
"2669","R-PQ","\P RESERVE S3R 09h30-16h LUNDI AU VENDREDI",,,,9.5,16,6.5,1,1,1,1,1,,,,,"permit"
"2682","AV-QB","\A 07h-09h30  16h-18h30 LUN. AU VEN.",,,,7,9.5,2.5,1,1,1,1,1,,,,,
"2682","AV-QB","\A 07h-09h30  16h-18h30 LUN. AU VEN.",,,,16,18.5,2.5,1,1,1,1,1,,,,,
"2750","AV-JA","\A 07h-19h LUN. AU VEN.",,,,7,19,12,1,1,1,1,1,,,,,
"27537","R-WX","\P EXCEPTE S3R 18h30-21h LUN A VEN,  09h-21h SAM et DIM",,,,18.5,21,2.5,1,1,1,1,1,,,,,"permit"
"27537","R-WX","\P EXCEPTE S3R 18h30-21h LUN A VEN,  09h-21h SAM et DIM",,,,9,21,12,,,,,,1,1,,,"permit"
"2801","PV-DD","P 15 min 09h30-17h LUN. AU VEN.",,,15,9.5,17,7.5,1,1,1,1,1,,,,,
"28137","R-QF","\P RESERVE S3R 18h30-23h LUN A VEN",,,,18.5,23,4.5,1,1,1,1,1,,,,,"permit"
"2815","R-RC","\P RESERVE S3R 18h30-23h",,,,18.5,23,4.5,,,,,,,,1,,"permit"
"2822","R-AR","\P RESERVE AIRE D'ATTENTE",,,,0,24,24,,,,,,,,1,,"waiting_zone"
"2824","R-QJ","\P RESERVE S3R 16h-21h LUN A VEN ET 9h-21h SAM -DIM",,,,16,21,5,1,1,1,1,1,,,,,"permit"
"2824","R-QJ","\P RESERVE S3R 16h-21h LUN A VEN ET 9h-21h SAM -DIM",,,,9,21,12,,,,,,1,1,,,"permit"
"2829","PD-JG","P 60 min 09h-21h",,,60,9,21,12,,,,,,,,1,,
"28320","AV-QJ","\A 06h-09h  15h30-18h LUN. AU VEN.",,,,6,9,3,1,1,1,1,1,,,,,
"28320","AV-QJ","\A 06h-09h  15h30-18h LUN. AU VEN.",,,,15.5,18,2.5,1,1,1,1,1,,,,,
"2835","AV-QL","\A 07h-09h30  15h30-18h30 LUN. AU VEN.",,,,7,9.5,2.5,1,1,1,1,1,,,,,
"2835","AV-QL","\A 07h-09h30  15h30-18h30 LUN. AU VEN.",,,,15.5,18.5,3,1,1,1,1,1,,,,,
"2846","PV-JB","P 15 min 07h-09h 16h-18h LUN. AU VEN.",,,15,7,9,2,1,1,1,1,1,,,,,
"2846","PV-JB","P 15 min 07h-09h 16h-18h LUN. AU VEN.",,,15,16,18,2,1,1,1,1,1,,,,,
"28545","R-TW","\P RESERVE AUTOBUS TOURS DE VILLE",,,,0,24,24,,,,,,,,1,,"tourist_bus"
"2884","R-RK","\P RESERVE S3R 16h-21h",,,,16,21,5,,,,,,,,1,,"permit"
"28921","R-AS","\P RESERVE AUTOBUS 8h00 A 21h00",,,,8,21,13,,,,,,,,1,,"bus"
"28959","R-CM","\P EXCEPTE CONSEILLERS MUNICIPAUX",,,,0,24,24,,,,,,,,1,,"municipal"
"2897","PE-JG","P 15 MIN 07h-16h JOURS D'ECOLE",,,15,7,16,9,,,,,,,,,"school",
"2905","PD-JE","P 02h 09h-18h",,,120,9,18,9,,,,,,,,1,,
"29140","R-FC","\P RESERVE FOURGON CELLULAIRE SPCUM",,,,0,24,24,,,,,,,,1,,"police"
"29687","PD-PC","P 60 min 13h-16h",,,60,13,16,3,,,,,,,,1,,
"29699","PS-JM","P 02h 09h30-15h LUN A SAM",,,120,9.5,15,5.5,1,1,1,1,1,1,,,,
"29951","PT-JD","P 2h 09h-17h LUN ET MER ET JEU",,,120,9,17,8,1,,1,1,,,,,,
"30138","AD-TB","\A 08h-21h30",,,,8,21.5,13.5,,,,,,,,1,,
"30415","PD-JF","P 02h 08h-19h",,,120,8,19,11,,,,,,,,1,,
"30629","R-WH","\P EXCEPTE S3R 18h-21h LUN A SAM",,,,18,21,3,1,1,1,1,1,1,,,,"permit"
"30686","OUT-SDP-04","\P   9h - 22h",,,,9,22,13,,,,,,,,1,,
"30799","R-WK","\P EXCEPTE S3R 18 h 30 A 21 h LUN A SAM",,,,18.5,21,2.5,1,1,1,1,1,1,,,,"permit"
"3088","AV-RD","\A 06h-09h  15h30-18h30 LUN. AU VEN.",,,,6,9,3,1,1,1,1,1,,,,,
"3088","AV-RD","\A 06h-09h  15h30-18h30 LUN. AU VEN.",,,,15.5,18.5,3,1,1,1,1,1,,,,,
"30917","PS-JJ","P 02h 08h-15h30 LUN. AU SAM.",,,120,8,15.5,7.5,1,1,1,1,1,1,,,,
"30923","OUT-SPM-04","P 15 MIN 7h30 - 9h et 16h - 18h LUN À VEN",,,15,7.5,9,1.5,1,1,1,1,1,,,,,
"30923","OUT-SPM-04","P 15 MIN 7h30 - 9h et 16h - 18h LUN À VEN",,,15,16,18,2,1,1,1,1,1,,,,,
"3119","PE-QC","P 15 MIN. 7h-8h30 ET 15h-18h   JOURS D'ECOLE",,,15,7,8.5,1.5,,,,,,,,,"school",
"3119","PE-QC","P 15 MIN. 7h-8h30 ET 15h-18h   JOURS D'ECOLE",,,15,15,18,3,,,,,,,,,"school",
"31274","PD-PA","P 60 min 12h-19h",,,60,12,19,7,,,,,,,,1,,
"31391","OUT-ADN-04","\A 10h -12h LUNDI 1er AVRIL - 30 NOV","04-01","11-30",,10,12,2,1,,,,,,,,,
"3142","PV-OT","P 60 min 7h-18h LUN A VEN",,,60,7,8,1,1,1,1,1,1,,,,,
"3170","R-RA","\P RESERVE S3R 09h30-23h",,,,9.5,23,13.5,,,,,,,,1,,"permit"
"31774","RV-JF","\P RESERVE HANDICAPES 08h-15h30, LUN. A VEN.",,,,8,15.5,7.5,1,1,1,1,1,,,,,"handicap"
"3209","R-RE","\P RESERVE S3R 18h-23h LUN.AU VEN., 9h-23h SAM.ET DIM.",,,,18,23,5,1,1,1,1,1,,,,,"permit"
"3209","R-RE","\P RESERVE S3R 18h-23h LUN.AU VEN., 9h-23h SAM.ET DIM.",,,,9,23,14,,,,,,1,1,,,"permit"
"3249","OUT-SDA-01","\P 19h DIMANCHE A 19h MERCREDI",,,,19,,72,,,,,,,1,,,
"32750","R-RH","\P RESERVE S3R 16h-19h LUN A SAM",,,,16,19,3,1,1,1,1,1,1,,,,"permit"
"3286","PD-TT","P 60 min",,,60,0,24,24,,,,,,,,1,,
"3304","R-RY","\P EXCEPTE S3R 9h-23h LUN A VEN",,,,9,23,14,1,1,1,1,1,,,,,"permit"
"3314","AV-QE","\A 08h-09h30  16h-18h LUN. AU VEN.",,,,8,9.5,1.5,1,1,1,1,1,,,,,
"3314","AV-QE","\A 08h-09h30  16h-18h LUN. AU VEN.",,,,16,18,2,1,1,1,1,1,,,,,
"3367","R-QD","\P RESERVE S3R 09h-21h LUN A SAM",,,,9,21,12,1,1,1,1,1,1,,,,"permit"
"33695","R-RJ","\P RESERVE S3R 09h30-20h LUN A SAM",,,,9.5,20,10.5,1,1,1,1,1,1,,,,"permit"
"34003","AV-JE","\A 07h30-16h LUN. AU VEN.",,,,7.5,16,8.5,1,1,1,1,1,,,,,
"34075","OUT-SPM-05-1","p 15 min 7h30 - 9h30 et 15h - 18h30 lun à ven",,,15,7.5,9.5,2,1,1,1,1,1,,,,,
"34075","OUT-SPM-05-1","p 15 min 7h30 - 9h30 et 15h - 18h30 lun à ven",,,15,15,18.5,3.5,1,1,1,1,1,,,,,
"3408","AV-RA","\A 07h-09h30  15h-18h30 LUN. AU VEN.",,,,7,9.5,2.5,1,1,1,1,1,,,,,
"3408","AV-RA","\A 07h-09h30  15h-18h30 LUN. AU VEN.",,,,15,18.5,3.5,1,1,1,1,1,,,,,
"3416","PS-JE","P 60 min 08h-19h LUN. AU SAM.",,,60,8,19,11,1,1,1,1,1,1,,,,
"34187","OUT-ADN-20","\A 8h - 9h LUN et MER 1er AVRIL - 30 NOV","04-01","11-30",,8,9,1,1,,1,,,,,,,
"34227","RD-JK","\P RESERVE HANDICAPES 12h - 19h",,,,12,19,7,,,,,,,,1,,"handicap"
"3430","R-PZ-2S","\P RESERVE S3R 16h-20h LUN A SAM (2 SECTEURS)",,,,16,20,4,1,1,1,1,1,1,,,,"permit"
